"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2005-10-01","23:00 - 0:00","31","µg/m³"
"PM2.5","2005-10-01","0:00 - 1:00","23","µg/m³"
"PM2.5","2005-10-01","1:00 - 2:00","26","µg/m³"
"PM2.5","2005-10-01","2:00 - 3:00","29","µg/m³"
"PM2.5","2005-10-01","3:00 - 4:00","27","µg/m³"
"PM2.5","2005-10-01","4:00 - 5:00","26","µg/m³"
"PM2.5","2005-10-01","5:00 - 6:00","27","µg/m³"
"PM2.5","2005-10-01","6:00 - 7:00","22","µg/m³"
"PM2.5","2005-10-01","7:00 - 8:00","7","µg/m³"
"PM2.5","2005-10-01","10:00 - 11:00","20","µg/m³"
"PM2.5","2005-10-01","11:00 - 12:00","28","µg/m³"
"PM2.5","2005-10-01","12:00 - 13:00","9","µg/m³"
"PM2.5","2005-10-01","13:00 - 14:00","16","µg/m³"
"PM2.5","2005-10-01","14:00 - 15:00","9","µg/m³"
"PM2.5","2005-10-01","15:00 - 16:00","14","µg/m³"
"PM2.5","2005-10-01","16:00 - 17:00","15","µg/m³"
"PM2.5","2005-10-01","17:00 - 18:00","17","µg/m³"
"PM2.5","2005-10-01","18:00 - 19:00","23","µg/m³"
"PM2.5","2005-10-01","19:00 - 20:00","20","µg/m³"
"PM2.5","2005-10-01","20:00 - 21:00","63","µg/m³"
"PM2.5","2005-10-01","21:00 - 22:00","30","µg/m³"
"PM2.5","2005-10-01","22:00 - 23:00","12","µg/m³"
"PM2.5","2005-10-02","23:00 - 0:00","28","µg/m³"
"PM2.5","2005-10-02","0:00 - 1:00","30","µg/m³"
"PM2.5","2005-10-02","1:00 - 2:00","31","µg/m³"
"PM2.5","2005-10-02","2:00 - 3:00","30","µg/m³"
"PM2.5","2005-10-02","3:00 - 4:00","21","µg/m³"
"PM2.5","2005-10-02","4:00 - 5:00","28","µg/m³"
"PM2.5","2005-10-02","5:00 - 6:00","26","µg/m³"
"PM2.5","2005-10-02","6:00 - 7:00","10","µg/m³"
"PM2.5","2005-10-02","7:00 - 8:00","8","µg/m³"
"PM2.5","2005-10-02","10:00 - 11:00","15","µg/m³"
"PM2.5","2005-10-02","11:00 - 12:00","7","µg/m³"
"PM2.5","2005-10-02","12:00 - 13:00","8","µg/m³"
"PM2.5","2005-10-02","13:00 - 14:00","13","µg/m³"
"PM2.5","2005-10-02","14:00 - 15:00","8","µg/m³"
"PM2.5","2005-10-02","15:00 - 16:00","18","µg/m³"
"PM2.5","2005-10-02","16:00 - 17:00","21","µg/m³"
"PM2.5","2005-10-02","17:00 - 18:00","17","µg/m³"
"PM2.5","2005-10-02","18:00 - 19:00","20","µg/m³"
"PM2.5","2005-10-02","19:00 - 20:00","14","µg/m³"
"PM2.5","2005-10-02","20:00 - 21:00","38","µg/m³"
"PM2.5","2005-10-02","21:00 - 22:00","35","µg/m³"
"PM2.5","2005-10-02","22:00 - 23:00","25","µg/m³"
"PM2.5","2005-10-03","23:00 - 0:00","21","µg/m³"
"PM2.5","2005-10-03","0:00 - 1:00","21","µg/m³"
"PM2.5","2005-10-03","1:00 - 2:00","17","µg/m³"
"PM2.5","2005-10-03","2:00 - 3:00","16","µg/m³"
"PM2.5","2005-10-03","3:00 - 4:00","13","µg/m³"
"PM2.5","2005-10-03","4:00 - 5:00","19","µg/m³"
"PM2.5","2005-10-03","5:00 - 6:00","13","µg/m³"
"PM2.5","2005-10-03","6:00 - 7:00","12","µg/m³"
"PM2.5","2005-10-03","7:00 - 8:00","6","µg/m³"
"PM2.5","2005-10-03","10:00 - 11:00","6","µg/m³"
"PM2.5","2005-10-03","11:00 - 12:00","15","µg/m³"
"PM2.5","2005-10-03","12:00 - 13:00","19","µg/m³"
"PM2.5","2005-10-03","13:00 - 14:00","6","µg/m³"
"PM2.5","2005-10-03","14:00 - 15:00","15","µg/m³"
"PM2.5","2005-10-03","15:00 - 16:00","22","µg/m³"
"PM2.5","2005-10-03","16:00 - 17:00","61","µg/m³"
"PM2.5","2005-10-03","17:00 - 18:00","14","µg/m³"
"PM2.5","2005-10-03","18:00 - 19:00","13","µg/m³"
"PM2.5","2005-10-03","19:00 - 20:00","12","µg/m³"
"PM2.5","2005-10-03","20:00 - 21:00","17","µg/m³"
"PM2.5","2005-10-03","21:00 - 22:00","22","µg/m³"
"PM2.5","2005-10-04","23:00 - 0:00","29","µg/m³"
"PM2.5","2005-10-04","0:00 - 1:00","28","µg/m³"
"PM2.5","2005-10-04","1:00 - 2:00","23","µg/m³"
"PM2.5","2005-10-04","2:00 - 3:00","17","µg/m³"
"PM2.5","2005-10-04","3:00 - 4:00","28","µg/m³"
"PM2.5","2005-10-04","4:00 - 5:00","15","µg/m³"
"PM2.5","2005-10-04","5:00 - 6:00","28","µg/m³"
"PM2.5","2005-10-04","9:00 - 10:00","20","µg/m³"
"PM2.5","2005-10-04","11:00 - 12:00","22","µg/m³"
"PM2.5","2005-10-04","13:00 - 14:00","42","µg/m³"
"PM2.5","2005-10-04","14:00 - 15:00","40","µg/m³"
"PM2.5","2005-10-04","17:00 - 18:00","8","µg/m³"
"PM2.5","2005-10-04","18:00 - 19:00","11","µg/m³"
"PM2.5","2005-10-04","19:00 - 20:00","16","µg/m³"
"PM2.5","2005-10-04","20:00 - 21:00","23","µg/m³"
"PM2.5","2005-10-04","21:00 - 22:00","22","µg/m³"
"PM2.5","2005-10-04","22:00 - 23:00","8","µg/m³"
"PM2.5","2005-10-05","23:00 - 0:00","21","µg/m³"
"PM2.5","2005-10-05","0:00 - 1:00","22","µg/m³"
"PM2.5","2005-10-05","1:00 - 2:00","16","µg/m³"
"PM2.5","2005-10-05","2:00 - 3:00","13","µg/m³"
"PM2.5","2005-10-05","3:00 - 4:00","12","µg/m³"
"PM2.5","2005-10-05","4:00 - 5:00","14","µg/m³"
"PM2.5","2005-10-05","5:00 - 6:00","12","µg/m³"
"PM2.5","2005-10-05","6:00 - 7:00","6","µg/m³"
"PM2.5","2005-10-05","8:00 - 9:00","32","µg/m³"
"PM2.5","2005-10-05","9:00 - 10:00","6","µg/m³"
"PM2.5","2005-10-05","10:00 - 11:00","10","µg/m³"
"PM2.5","2005-10-05","11:00 - 12:00","12","µg/m³"
"PM2.5","2005-10-05","13:00 - 14:00","15","µg/m³"
"PM2.5","2005-10-05","14:00 - 15:00","9","µg/m³"
"PM2.5","2005-10-05","15:00 - 16:00","18","µg/m³"
"PM2.5","2005-10-05","16:00 - 17:00","29","µg/m³"
"PM2.5","2005-10-05","18:00 - 19:00","37","µg/m³"
"PM2.5","2005-10-05","19:00 - 20:00","8","µg/m³"
"PM2.5","2005-10-05","20:00 - 21:00","85","µg/m³"
"PM2.5","2005-10-05","21:00 - 22:00","54","µg/m³"
"PM2.5","2005-10-05","22:00 - 23:00","7","µg/m³"
"PM2.5","2005-10-06","23:00 - 0:00","13","µg/m³"
"PM2.5","2005-10-06","0:00 - 1:00","35","µg/m³"
"PM2.5","2005-10-06","1:00 - 2:00","26","µg/m³"
"PM2.5","2005-10-06","2:00 - 3:00","21","µg/m³"
"PM2.5","2005-10-06","3:00 - 4:00","38","µg/m³"
"PM2.5","2005-10-06","4:00 - 5:00","33","µg/m³"
"PM2.5","2005-10-06","5:00 - 6:00","47","µg/m³"
"PM2.5","2005-10-06","6:00 - 7:00","52","µg/m³"
"PM2.5","2005-10-06","11:00 - 12:00","9","µg/m³"
"PM2.5","2005-10-06","13:00 - 14:00","13","µg/m³"
"PM2.5","2005-10-06","14:00 - 15:00","16","µg/m³"
"PM2.5","2005-10-06","15:00 - 16:00","12","µg/m³"
"PM2.5","2005-10-06","16:00 - 17:00","36","µg/m³"
