"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2005-04-07","12:00 - 13:00","92","µg/m³"
"PM10","2005-04-07","13:00 - 14:00","88","µg/m³"
"PM10","2005-04-07","14:00 - 15:00","87","µg/m³"
"PM10","2005-04-07","15:00 - 16:00","79","µg/m³"
"PM10","2005-04-07","16:00 - 17:00","74","µg/m³"
"PM10","2005-04-07","17:00 - 18:00","70","µg/m³"
"PM10","2005-04-07","18:00 - 19:00","75","µg/m³"
"PM10","2005-04-07","19:00 - 20:00","80","µg/m³"
"PM10","2005-04-07","20:00 - 21:00","84","µg/m³"
"PM10","2005-04-07","21:00 - 22:00","62","µg/m³"
"PM10","2005-04-07","22:00 - 23:00","65","µg/m³"
"PM10","2005-04-08","23:00 - 0:00","52","µg/m³"
"PM10","2005-04-08","0:00 - 1:00","47","µg/m³"
"PM10","2005-04-08","1:00 - 2:00","45","µg/m³"
"PM10","2005-04-08","2:00 - 3:00","43","µg/m³"
"PM10","2005-04-08","3:00 - 4:00","47","µg/m³"
"PM10","2005-04-08","4:00 - 5:00","64","µg/m³"
"PM10","2005-04-08","5:00 - 6:00","136","µg/m³"
"PM10","2005-04-08","6:00 - 7:00","240","µg/m³"
"PM10","2005-04-08","7:00 - 8:00","341","µg/m³"
"PM10","2005-04-08","8:00 - 9:00","223","µg/m³"
"PM10","2005-04-08","9:00 - 10:00","68","µg/m³"
"PM10","2005-04-08","10:00 - 11:00","73","µg/m³"
"PM10","2005-04-08","11:00 - 12:00","75","µg/m³"
"PM10","2005-04-08","12:00 - 13:00","71","µg/m³"
"PM10","2005-04-08","13:00 - 14:00","73","µg/m³"
"PM10","2005-04-08","14:00 - 15:00","74","µg/m³"
"PM10","2005-04-08","15:00 - 16:00","82","µg/m³"
"PM10","2005-04-08","16:00 - 17:00","97","µg/m³"
"PM10","2005-04-08","17:00 - 18:00","91","µg/m³"
"PM10","2005-04-08","18:00 - 19:00","96","µg/m³"
"PM10","2005-04-08","19:00 - 20:00","94","µg/m³"
"PM10","2005-04-08","20:00 - 21:00","104","µg/m³"
"PM10","2005-04-08","21:00 - 22:00","148","µg/m³"
"PM10","2005-04-08","22:00 - 23:00","87","µg/m³"
"PM10","2005-04-09","23:00 - 0:00","87","µg/m³"
"PM10","2005-04-09","0:00 - 1:00","83","µg/m³"
"PM10","2005-04-09","1:00 - 2:00","77","µg/m³"
"PM10","2005-04-09","2:00 - 3:00","61","µg/m³"
"PM10","2005-04-09","3:00 - 4:00","71","µg/m³"
"PM10","2005-04-09","4:00 - 5:00","110","µg/m³"
"PM10","2005-04-09","5:00 - 6:00","133","µg/m³"
"PM10","2005-04-09","6:00 - 7:00","183","µg/m³"
"PM10","2005-04-09","7:00 - 8:00","239","µg/m³"
"PM10","2005-04-09","8:00 - 9:00","262","µg/m³"
"PM10","2005-04-09","9:00 - 10:00","238","µg/m³"
"PM10","2005-04-09","10:00 - 11:00","227","µg/m³"
"PM10","2005-04-09","11:00 - 12:00","241","µg/m³"
"PM10","2005-04-09","12:00 - 13:00","236","µg/m³"
"PM10","2005-04-09","13:00 - 14:00","221","µg/m³"
"PM10","2005-04-09","14:00 - 15:00","149","µg/m³"
"PM10","2005-04-09","15:00 - 16:00","141","µg/m³"
"PM10","2005-04-09","16:00 - 17:00","144","µg/m³"
"PM10","2005-04-09","17:00 - 18:00","114","µg/m³"
"PM10","2005-04-09","18:00 - 19:00","109","µg/m³"
"PM10","2005-04-09","19:00 - 20:00","112","µg/m³"
"PM10","2005-04-09","20:00 - 21:00","176","µg/m³"
"PM10","2005-04-09","21:00 - 22:00","203","µg/m³"
"PM10","2005-04-09","22:00 - 23:00","265","µg/m³"
"PM10","2005-04-10","23:00 - 0:00","93","µg/m³"
"PM10","2005-04-10","0:00 - 1:00","100","µg/m³"
"PM10","2005-04-10","1:00 - 2:00","140","µg/m³"
"PM10","2005-04-10","2:00 - 3:00","107","µg/m³"
"PM10","2005-04-10","3:00 - 4:00","82","µg/m³"
"PM10","2005-04-10","4:00 - 5:00","84","µg/m³"
"PM10","2005-04-10","5:00 - 6:00","97","µg/m³"
"PM10","2005-04-10","6:00 - 7:00","96","µg/m³"
"PM10","2005-04-10","7:00 - 8:00","135","µg/m³"
"PM10","2005-04-10","8:00 - 9:00","199","µg/m³"
"PM10","2005-04-10","9:00 - 10:00","262","µg/m³"
"PM10","2005-04-10","10:00 - 11:00","269","µg/m³"
"PM10","2005-04-10","11:00 - 12:00","186","µg/m³"
"PM10","2005-04-10","12:00 - 13:00","159","µg/m³"
"PM10","2005-04-10","13:00 - 14:00","123","µg/m³"
"PM10","2005-04-10","14:00 - 15:00","118","µg/m³"
"PM10","2005-04-10","15:00 - 16:00","141","µg/m³"
"PM10","2005-04-10","16:00 - 17:00","127","µg/m³"
"PM10","2005-04-10","17:00 - 18:00","101","µg/m³"
"PM10","2005-04-10","18:00 - 19:00","99","µg/m³"
"PM10","2005-04-10","19:00 - 20:00","78","µg/m³"
"PM10","2005-04-10","20:00 - 21:00","83","µg/m³"
"PM10","2005-04-10","21:00 - 22:00","136","µg/m³"
"PM10","2005-04-10","22:00 - 23:00","198","µg/m³"
"PM10","2005-04-11","23:00 - 0:00","134","µg/m³"
"PM10","2005-04-11","0:00 - 1:00","94","µg/m³"
"PM10","2005-04-11","1:00 - 2:00","74","µg/m³"
"PM10","2005-04-11","2:00 - 3:00","64","µg/m³"
"PM10","2005-04-11","3:00 - 4:00","69","µg/m³"
"PM10","2005-04-11","4:00 - 5:00","84","µg/m³"
"PM10","2005-04-11","5:00 - 6:00","100","µg/m³"
"PM10","2005-04-11","6:00 - 7:00","99","µg/m³"
"PM10","2005-04-11","7:00 - 8:00","111","µg/m³"
"PM10","2005-04-11","8:00 - 9:00","97","µg/m³"
"PM10","2005-04-11","9:00 - 10:00","87","µg/m³"
"PM10","2005-04-11","10:00 - 11:00","64","µg/m³"
"PM10","2005-04-11","11:00 - 12:00","72","µg/m³"
"PM10","2005-04-11","12:00 - 13:00","60","µg/m³"
"PM10","2005-04-11","13:00 - 14:00","64","µg/m³"
"PM10","2005-04-11","14:00 - 15:00","55","µg/m³"
"PM10","2005-04-11","15:00 - 16:00","54","µg/m³"
"PM10","2005-04-11","16:00 - 17:00","61","µg/m³"
"PM10","2005-04-11","17:00 - 18:00","70","µg/m³"
"PM10","2005-04-11","18:00 - 19:00","102","µg/m³"
"PM10","2005-04-11","19:00 - 20:00","88","µg/m³"
"PM10","2005-04-11","20:00 - 21:00","75","µg/m³"
"PM10","2005-04-11","21:00 - 22:00","65","µg/m³"
"PM10","2005-04-11","22:00 - 23:00","64","µg/m³"
"PM10","2005-04-12","23:00 - 0:00","69","µg/m³"
"PM10","2005-04-12","0:00 - 1:00","45","µg/m³"
"PM10","2005-04-12","1:00 - 2:00","41","µg/m³"
"PM10","2005-04-12","2:00 - 3:00","48","µg/m³"
"PM10","2005-04-12","3:00 - 4:00","40","µg/m³"
"PM10","2005-04-12","4:00 - 5:00","67","µg/m³"
"PM10","2005-04-12","5:00 - 6:00","130","µg/m³"
"PM10","2005-04-12","6:00 - 7:00","248","µg/m³"
"PM10","2005-04-12","7:00 - 8:00","258","µg/m³"
"PM10","2005-04-12","8:00 - 9:00","159","µg/m³"
"PM10","2005-04-12","9:00 - 10:00","110","µg/m³"
"PM10","2005-04-12","10:00 - 11:00","84","µg/m³"
"PM10","2005-04-12","11:00 - 12:00","73","µg/m³"
"PM10","2005-04-12","12:00 - 13:00","68","µg/m³"
"PM10","2005-04-12","13:00 - 14:00","75","µg/m³"
"PM10","2005-04-12","14:00 - 15:00","70","µg/m³"
"PM10","2005-04-12","15:00 - 16:00","79","µg/m³"
"PM10","2005-04-12","16:00 - 17:00","92","µg/m³"
"PM10","2005-04-12","17:00 - 18:00","87","µg/m³"
"PM10","2005-04-12","18:00 - 19:00","96","µg/m³"
"PM10","2005-04-12","19:00 - 20:00","94","µg/m³"
"PM10","2005-04-12","20:00 - 21:00","145","µg/m³"
"PM10","2005-04-12","21:00 - 22:00","130","µg/m³"
"PM10","2005-04-12","22:00 - 23:00","57","µg/m³"
"PM10","2005-04-13","23:00 - 0:00","39","µg/m³"
"PM10","2005-04-13","0:00 - 1:00","32","µg/m³"
"PM10","2005-04-13","1:00 - 2:00","49","µg/m³"
"PM10","2005-04-13","2:00 - 3:00","55","µg/m³"
"PM10","2005-04-13","3:00 - 4:00","58","µg/m³"
"PM10","2005-04-13","4:00 - 5:00","75","µg/m³"
"PM10","2005-04-13","5:00 - 6:00","111","µg/m³"
"PM10","2005-04-13","6:00 - 7:00","160","µg/m³"
"PM10","2005-04-13","7:00 - 8:00","203","µg/m³"
"PM10","2005-04-13","8:00 - 9:00","197","µg/m³"
"PM10","2005-04-13","9:00 - 10:00","76","µg/m³"
"PM10","2005-04-13","10:00 - 11:00","66","µg/m³"
"PM10","2005-04-13","11:00 - 12:00","87","µg/m³"
"PM10","2005-04-13","12:00 - 13:00","86","µg/m³"
"PM10","2005-04-13","13:00 - 14:00","92","µg/m³"
"PM10","2005-04-13","14:00 - 15:00","98","µg/m³"
"PM10","2005-04-13","15:00 - 16:00","99","µg/m³"
"PM10","2005-04-13","16:00 - 17:00","96","µg/m³"
"PM10","2005-04-13","17:00 - 18:00","87","µg/m³"
"PM10","2005-04-13","18:00 - 19:00","77","µg/m³"
"PM10","2005-04-13","19:00 - 20:00","94","µg/m³"
"PM10","2005-04-13","20:00 - 21:00","147","µg/m³"
"PM10","2005-04-13","21:00 - 22:00","105","µg/m³"
"PM10","2005-04-13","22:00 - 23:00","43","µg/m³"
"PM10","2005-04-14","23:00 - 0:00","36","µg/m³"
"PM10","2005-04-14","0:00 - 1:00","34","µg/m³"
"PM10","2005-04-14","1:00 - 2:00","45","µg/m³"
"PM10","2005-04-14","2:00 - 3:00","53","µg/m³"
"PM10","2005-04-14","3:00 - 4:00","60","µg/m³"
"PM10","2005-04-14","4:00 - 5:00","51","µg/m³"
"PM10","2005-04-14","5:00 - 6:00","87","µg/m³"
"PM10","2005-04-14","6:00 - 7:00","152","µg/m³"
"PM10","2005-04-14","7:00 - 8:00","169","µg/m³"
"PM10","2005-04-14","8:00 - 9:00","138","µg/m³"
"PM10","2005-04-14","9:00 - 10:00","73","µg/m³"
"PM10","2005-04-14","10:00 - 11:00","75","µg/m³"
"PM10","2005-04-14","11:00 - 12:00","105","µg/m³"
"PM10","2005-04-14","12:00 - 13:00","131","µg/m³"
"PM10","2005-04-14","13:00 - 14:00","108","µg/m³"
"PM10","2005-04-14","14:00 - 15:00","91","µg/m³"
"PM10","2005-04-14","15:00 - 16:00","91","µg/m³"
"PM10","2005-04-14","16:00 - 17:00","95","µg/m³"
"PM10","2005-04-14","17:00 - 18:00","81","µg/m³"
"PM10","2005-04-14","18:00 - 19:00","98","µg/m³"
"PM10","2005-04-14","19:00 - 20:00","151","µg/m³"
"PM10","2005-04-14","20:00 - 21:00","169","µg/m³"
"PM10","2005-04-14","21:00 - 22:00","91","µg/m³"
"PM10","2005-04-14","22:00 - 23:00","41","µg/m³"
"PM10","2005-04-15","23:00 - 0:00","6","µg/m³"
"PM10","2005-04-15","0:00 - 1:00","33","µg/m³"
"PM10","2005-04-15","1:00 - 2:00","29","µg/m³"
"PM10","2005-04-15","2:00 - 3:00","23","µg/m³"
"PM10","2005-04-15","3:00 - 4:00","34","µg/m³"
"PM10","2005-04-15","4:00 - 5:00","37","µg/m³"
"PM10","2005-04-15","5:00 - 6:00","38","µg/m³"
"PM10","2005-04-15","6:00 - 7:00","55","µg/m³"
"PM10","2005-04-15","7:00 - 8:00","62","µg/m³"
"PM10","2005-04-15","8:00 - 9:00","67","µg/m³"
"PM10","2005-04-15","9:00 - 10:00","61","µg/m³"
"PM10","2005-04-15","10:00 - 11:00","60","µg/m³"
"PM10","2005-04-15","11:00 - 12:00","72","µg/m³"
"PM10","2005-04-15","12:00 - 13:00","90","µg/m³"
"PM10","2005-04-15","13:00 - 14:00","112","µg/m³"
"PM10","2005-04-15","14:00 - 15:00","97","µg/m³"
"PM10","2005-04-15","15:00 - 16:00","95","µg/m³"
"PM10","2005-04-15","16:00 - 17:00","93","µg/m³"
"PM10","2005-04-15","17:00 - 18:00","93","µg/m³"
"PM10","2005-04-15","18:00 - 19:00","84","µg/m³"
"PM10","2005-04-15","19:00 - 20:00","87","µg/m³"
"PM10","2005-04-15","20:00 - 21:00","81","µg/m³"
"PM10","2005-04-15","21:00 - 22:00","80","µg/m³"
"PM10","2005-04-15","22:00 - 23:00","64","µg/m³"
"PM10","2005-04-16","23:00 - 0:00","35","µg/m³"
"PM10","2005-04-16","0:00 - 1:00","36","µg/m³"
"PM10","2005-04-16","1:00 - 2:00","33","µg/m³"
"PM10","2005-04-16","2:00 - 3:00","31","µg/m³"
"PM10","2005-04-16","3:00 - 4:00","34","µg/m³"
"PM10","2005-04-16","4:00 - 5:00","39","µg/m³"
"PM10","2005-04-16","5:00 - 6:00","35","µg/m³"
"PM10","2005-04-16","6:00 - 7:00","52","µg/m³"
"PM10","2005-04-16","7:00 - 8:00","67","µg/m³"
"PM10","2005-04-16","8:00 - 9:00","70","µg/m³"
"PM10","2005-04-16","9:00 - 10:00","70","µg/m³"
"PM10","2005-04-16","10:00 - 11:00","61","µg/m³"
"PM10","2005-04-16","11:00 - 12:00","48","µg/m³"
"PM10","2005-04-16","12:00 - 13:00","58","µg/m³"
"PM10","2005-04-16","13:00 - 14:00","70","µg/m³"
"PM10","2005-04-16","14:00 - 15:00","88","µg/m³"
"PM10","2005-04-16","15:00 - 16:00","81","µg/m³"
"PM10","2005-04-16","16:00 - 17:00","77","µg/m³"
"PM10","2005-04-16","17:00 - 18:00","78","µg/m³"
"PM10","2005-04-16","18:00 - 19:00","74","µg/m³"
"PM10","2005-04-16","19:00 - 20:00","75","µg/m³"
"PM10","2005-04-16","20:00 - 21:00","77","µg/m³"
"PM10","2005-04-16","21:00 - 22:00","75","µg/m³"
"PM10","2005-04-16","22:00 - 23:00","60","µg/m³"
"PM10","2005-04-17","23:00 - 0:00","36","µg/m³"
"PM10","2005-04-17","0:00 - 1:00","35","µg/m³"
"PM10","2005-04-17","1:00 - 2:00","35","µg/m³"
"PM10","2005-04-17","2:00 - 3:00","27","µg/m³"
"PM10","2005-04-17","3:00 - 4:00","31","µg/m³"
"PM10","2005-04-17","4:00 - 5:00","34","µg/m³"
"PM10","2005-04-17","5:00 - 6:00","47","µg/m³"
"PM10","2005-04-17","6:00 - 7:00","52","µg/m³"
"PM10","2005-04-17","7:00 - 8:00","42","µg/m³"
"PM10","2005-04-17","8:00 - 9:00","38","µg/m³"
"PM10","2005-04-17","9:00 - 10:00","34","µg/m³"
"PM10","2005-04-17","10:00 - 11:00","41","µg/m³"
"PM10","2005-04-17","11:00 - 12:00","40","µg/m³"
"PM10","2005-04-17","12:00 - 13:00","52","µg/m³"
"PM10","2005-04-17","13:00 - 14:00","62","µg/m³"
"PM10","2005-04-17","14:00 - 15:00","68","µg/m³"
"PM10","2005-04-17","15:00 - 16:00","66","µg/m³"
"PM10","2005-04-17","16:00 - 17:00","72","µg/m³"
"PM10","2005-04-17","17:00 - 18:00","62","µg/m³"
"PM10","2005-04-17","18:00 - 19:00","67","µg/m³"
"PM10","2005-04-17","19:00 - 20:00","63","µg/m³"
"PM10","2005-04-17","20:00 - 21:00","54","µg/m³"
"PM10","2005-04-17","21:00 - 22:00","44","µg/m³"
"PM10","2005-04-17","22:00 - 23:00","44","µg/m³"
"PM10","2005-04-18","23:00 - 0:00","50","µg/m³"
"PM10","2005-04-18","0:00 - 1:00","46","µg/m³"
"PM10","2005-04-18","1:00 - 2:00","56","µg/m³"
"PM10","2005-04-18","2:00 - 3:00","72","µg/m³"
"PM10","2005-04-18","3:00 - 4:00","67","µg/m³"
"PM10","2005-04-18","4:00 - 5:00","74","µg/m³"
"PM10","2005-04-18","5:00 - 6:00","76","µg/m³"
"PM10","2005-04-18","6:00 - 7:00","80","µg/m³"
"PM10","2005-04-18","7:00 - 8:00","90","µg/m³"
"PM10","2005-04-18","8:00 - 9:00","100","µg/m³"
"PM10","2005-04-18","9:00 - 10:00","75","µg/m³"
"PM10","2005-04-18","10:00 - 11:00","80","µg/m³"
"PM10","2005-04-18","11:00 - 12:00","65","µg/m³"
"PM10","2005-04-18","12:00 - 13:00","63","µg/m³"
"PM10","2005-04-18","13:00 - 14:00","77","µg/m³"
"PM10","2005-04-18","14:00 - 15:00","90","µg/m³"
"PM10","2005-04-18","15:00 - 16:00","86","µg/m³"
"PM10","2005-04-18","16:00 - 17:00","80","µg/m³"
"PM10","2005-04-18","17:00 - 18:00","77","µg/m³"
"PM10","2005-04-18","18:00 - 19:00","75","µg/m³"
"PM10","2005-04-18","19:00 - 20:00","75","µg/m³"
"PM10","2005-04-18","20:00 - 21:00","78","µg/m³"
"PM10","2005-04-18","21:00 - 22:00","82","µg/m³"
"PM10","2005-04-18","22:00 - 23:00","74","µg/m³"
"PM10","2005-04-19","23:00 - 0:00","73","µg/m³"
"PM10","2005-04-19","0:00 - 1:00","77","µg/m³"
"PM10","2005-04-19","1:00 - 2:00","83","µg/m³"
"PM10","2005-04-19","2:00 - 3:00","80","µg/m³"
"PM10","2005-04-19","3:00 - 4:00","81","µg/m³"
"PM10","2005-04-19","4:00 - 5:00","85","µg/m³"
"PM10","2005-04-19","5:00 - 6:00","113","µg/m³"
"PM10","2005-04-19","6:00 - 7:00","128","µg/m³"
"PM10","2005-04-19","7:00 - 8:00","147","µg/m³"
"PM10","2005-04-19","8:00 - 9:00","148","µg/m³"
"PM10","2005-04-19","9:00 - 10:00","164","µg/m³"
"PM10","2005-04-19","10:00 - 11:00","199","µg/m³"
"PM10","2005-04-19","11:00 - 12:00","166","µg/m³"
"PM10","2005-04-19","12:00 - 13:00","137","µg/m³"
"PM10","2005-04-19","13:00 - 14:00","127","µg/m³"
"PM10","2005-04-19","14:00 - 15:00","126","µg/m³"
"PM10","2005-04-19","15:00 - 16:00","110","µg/m³"
