"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2013-09-01","0:00 - 1:00","23","µg/m³"
"PM2.5","2013-09-01","1:00 - 2:00","10","µg/m³"
"PM2.5","2013-09-01","2:00 - 3:00","11","µg/m³"
"PM2.5","2013-09-01","5:00 - 6:00","13","µg/m³"
"PM2.5","2013-09-01","6:00 - 7:00","8","µg/m³"
"PM2.5","2013-09-01","7:00 - 8:00","21","µg/m³"
"PM2.5","2013-09-01","8:00 - 9:00","34","µg/m³"
"PM2.5","2013-09-01","9:00 - 10:00","10","µg/m³"
"PM2.5","2013-09-01","10:00 - 11:00","43","µg/m³"
"PM2.5","2013-09-01","12:00 - 13:00","17","µg/m³"
"PM2.5","2013-09-01","13:00 - 14:00","23","µg/m³"
"PM2.5","2013-09-01","14:00 - 15:00","20","µg/m³"
"PM2.5","2013-09-01","17:00 - 18:00","6","µg/m³"
"PM2.5","2013-09-01","19:00 - 20:00","19","µg/m³"
"PM2.5","2013-09-01","20:00 - 21:00","6","µg/m³"
"PM2.5","2013-09-02","23:00 - 0:00","16","µg/m³"
"PM2.5","2013-09-02","0:00 - 1:00","28","µg/m³"
"PM2.5","2013-09-02","2:00 - 3:00","13","µg/m³"
"PM2.5","2013-09-02","3:00 - 4:00","12","µg/m³"
"PM2.5","2013-09-02","4:00 - 5:00","13","µg/m³"
"PM2.5","2013-09-02","5:00 - 6:00","32","µg/m³"
"PM2.5","2013-09-02","6:00 - 7:00","5","µg/m³"
"PM2.5","2013-09-02","7:00 - 8:00","9","µg/m³"
"PM2.5","2013-09-02","8:00 - 9:00","10","µg/m³"
"PM2.5","2013-09-02","9:00 - 10:00","10","µg/m³"
"PM2.5","2013-09-02","10:00 - 11:00","38","µg/m³"
"PM2.5","2013-09-02","11:00 - 12:00","55","µg/m³"
"PM2.5","2013-09-02","12:00 - 13:00","17","µg/m³"
"PM2.5","2013-09-02","13:00 - 14:00","6","µg/m³"
"PM2.5","2013-09-02","14:00 - 15:00","29","µg/m³"
"PM2.5","2013-09-02","15:00 - 16:00","40","µg/m³"
"PM2.5","2013-09-02","16:00 - 17:00","7","µg/m³"
"PM2.5","2013-09-02","17:00 - 18:00","37","µg/m³"
"PM2.5","2013-09-02","18:00 - 19:00","16","µg/m³"
"PM2.5","2013-09-02","20:00 - 21:00","30","µg/m³"
"PM2.5","2013-09-02","21:00 - 22:00","32","µg/m³"
"PM2.5","2013-09-02","22:00 - 23:00","18","µg/m³"
"PM2.5","2013-09-03","23:00 - 0:00","20","µg/m³"
"PM2.5","2013-09-03","0:00 - 1:00","13","µg/m³"
"PM2.5","2013-09-03","1:00 - 2:00","16","µg/m³"
"PM2.5","2013-09-03","4:00 - 5:00","13","µg/m³"
"PM2.5","2013-09-03","6:00 - 7:00","7","µg/m³"
"PM2.5","2013-09-03","8:00 - 9:00","33","µg/m³"
"PM2.5","2013-09-03","9:00 - 10:00","27","µg/m³"
"PM2.5","2013-09-03","10:00 - 11:00","10","µg/m³"
"PM2.5","2013-09-03","11:00 - 12:00","13","µg/m³"
"PM2.5","2013-09-03","12:00 - 13:00","22","µg/m³"
"PM2.5","2013-09-03","13:00 - 14:00","26","µg/m³"
"PM2.5","2013-09-03","14:00 - 15:00","16","µg/m³"
"PM2.5","2013-09-03","16:00 - 17:00","12","µg/m³"
"PM2.5","2013-09-03","17:00 - 18:00","14","µg/m³"
"PM2.5","2013-09-03","18:00 - 19:00","8","µg/m³"
"PM2.5","2013-09-03","19:00 - 20:00","12","µg/m³"
"PM2.5","2013-09-03","21:00 - 22:00","9","µg/m³"
"PM2.5","2013-09-03","22:00 - 23:00","11","µg/m³"
"PM2.5","2013-09-04","0:00 - 1:00","17","µg/m³"
"PM2.5","2013-09-04","1:00 - 2:00","7","µg/m³"
"PM2.5","2013-09-04","2:00 - 3:00","28","µg/m³"
"PM2.5","2013-09-04","3:00 - 4:00","9","µg/m³"
"PM2.5","2013-09-04","4:00 - 5:00","23","µg/m³"
"PM2.5","2013-09-04","5:00 - 6:00","26","µg/m³"
"PM2.5","2013-09-04","6:00 - 7:00","39","µg/m³"
"PM2.5","2013-09-04","7:00 - 8:00","7","µg/m³"
"PM2.5","2013-09-04","8:00 - 9:00","33","µg/m³"
"PM2.5","2013-09-04","9:00 - 10:00","24","µg/m³"
"PM2.5","2013-09-04","10:00 - 11:00","23","µg/m³"
"PM2.5","2013-09-04","11:00 - 12:00","26","µg/m³"
"PM2.5","2013-09-04","12:00 - 13:00","4","µg/m³"
"PM2.5","2013-09-04","13:00 - 14:00","4","µg/m³"
"PM2.5","2013-09-04","14:00 - 15:00","27","µg/m³"
"PM2.5","2013-09-04","16:00 - 17:00","19","µg/m³"
"PM2.5","2013-09-04","18:00 - 19:00","5","µg/m³"
"PM2.5","2013-09-04","19:00 - 20:00","4","µg/m³"
"PM2.5","2013-09-04","20:00 - 21:00","10","µg/m³"
"PM2.5","2013-09-04","21:00 - 22:00","14","µg/m³"
"PM2.5","2013-09-04","22:00 - 23:00","22","µg/m³"
"PM2.5","2013-09-05","23:00 - 0:00","15","µg/m³"
"PM2.5","2013-09-05","0:00 - 1:00","13","µg/m³"
"PM2.5","2013-09-05","2:00 - 3:00","5","µg/m³"
"PM2.5","2013-09-05","3:00 - 4:00","18","µg/m³"
"PM2.5","2013-09-05","4:00 - 5:00","20","µg/m³"
"PM2.5","2013-09-05","5:00 - 6:00","11","µg/m³"
"PM2.5","2013-09-05","7:00 - 8:00","10","µg/m³"
"PM2.5","2013-09-05","8:00 - 9:00","11","µg/m³"
"PM2.5","2013-09-05","10:00 - 11:00","16","µg/m³"
"PM2.5","2013-09-05","11:00 - 12:00","19","µg/m³"
"PM2.5","2013-09-05","14:00 - 15:00","43","µg/m³"
"PM2.5","2013-09-05","16:00 - 17:00","43","µg/m³"
"PM2.5","2013-09-05","18:00 - 19:00","8","µg/m³"
"PM2.5","2013-09-05","21:00 - 22:00","4","µg/m³"
"PM2.5","2013-09-06","23:00 - 0:00","13","µg/m³"
"PM2.5","2013-09-06","2:00 - 3:00","24","µg/m³"
"PM2.5","2013-09-06","3:00 - 4:00","30","µg/m³"
"PM2.5","2013-09-06","4:00 - 5:00","23","µg/m³"
"PM2.5","2013-09-06","5:00 - 6:00","7","µg/m³"
"PM2.5","2013-09-06","6:00 - 7:00","15","µg/m³"
"PM2.5","2013-09-06","8:00 - 9:00","44","µg/m³"
"PM2.5","2013-09-06","9:00 - 10:00","20","µg/m³"
